BatchId,OrderNo,DocDate,CustomerId,CustomerName,Address1,Address2,City,ST,Zip,Phone,Comment,FCID,FCPhone,ItemNo,ItemDesc,UOM,UOMQty,LineSeq,OrderQty,Unit/Each,PickQty
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3256,Vinegar  H-100 Natural 5.28gal,CS,1,21,10,Unit,10
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3220,Seaweed Nori 200 1/2SH,CS40,40,17,2,Unit,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3235,Soy Sauce L/S 1000 pc,CS,1,18,12,Unit,12
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3290,Fried Onions 10/1kg,CS10,10,24,6,Unit,6
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3404,Sushi Sauce Case  4/gal,CS4,4,25,4,Unit,4
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3418,Sweet  Chili SA 200,CS,1,27,3,Unit,3
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3648,Soy Sauce Bottle 24 cs,CS24,24,32,1,Unit,1
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3655,Tofu Miso Soup 24/CS,CS,1,33,2,Unit,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3660,Veg. Miso Soup 24/CS,CS,1,34,2,Unit,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5199,AFC-40 Lid Pack,CS16,16,42,4,Each,64
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5195,AFC-40 Blue Body Pack,CS16,16,41,4,Each,64
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5190,AFC-30 Lid Pack,CS16,16,40,3,Each,48
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5185,AFC-30 Blue Body Pack,CS16,16,39,3,Each,48
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5170,AFC-5 Lid Pack,PK,1,38,4,Each,4
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5165,AFC-5 Blue Body Pack,PK,1,37,4,Each,4
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5160,AFC-4 Lid  Pack,CS24,24,36,8,Each,192
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5155,AFC-4 Blue Body Pack,CS24,24,35,8,Each,192
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3215,Wasabi 2.2lb,PK,1,16,12,Each,12
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3265,Sesame Seeds 5LB,BAG,1,22,2,Each,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3270,Sesame Seed Blk 8oz,BOT,1,23,6,Each,6
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3412,Premium Spicy Sauce 0.5G,BOT,1,26,4,Each,4
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3427,Sriracha L 28oz,CS12,12,28,1,Each,12
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3605,Sushi Gari BOT,CS12,12,29,5,Unit,5
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3610,R Sesame 4oz,CS12,12,30,2,Unit,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,3615,Grated Wasabi,CS20,20,31,2,Unit,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5412,AFC-18 White Body,PK,1,43,2,Each,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5416,AFC-18 Lid  50 pcs,PK,1,44,2,Each,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5640,SF-7 Lid  Pack 10pc,PK,1,46,1,Each,1
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,5635,SF-7 Oke Body,PK,1,45,1,Each,1
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,6110,Baran Box 1000 pcs,PK,1,47,10,Each,10
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,6120,Chopstick 100PR,PK,1,48,22,Each,22
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,6208,Thermo Vertical Blue #3,CS24,24,49,1,Each,24
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,6291,Thermo Kosher Vert.Purple,ROLL,1,50,10,,10
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,6606,Date Gun Label "Sell-By",ROLL,1,51,5,Each,5
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,8150,Peeler,EACH,1,52,2,Each,2
122920-J STK,A376532,12/22/2020,SAF3285,Safeway 3285,1275 E. Sunset Drive,,Bellingham,WA,98226,--,No comment,V-394,803-629-7401,8170,P Glove Medium 100,PK,1,53,5,,5
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2209,Tuna C-Tatakimi 22lbs,CS22,22,1,6,Unit,6
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2216,Tuna Tray,CS35,35,2,2,Unit,2
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2237,ASC Atlantic Salmon,CS22,22,3,2,Unit,2
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2406,Shrimp Tray Vannamei 20tray/CS,CS20,20,4,4,Unit,4
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2418,Tempura Shrimp 10Pc 15tray/CS,CS15,15,5,3,Unit,3
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2440,Crab Stick Imi  H.G. CS16,CS16,16,6,5,Unit,5
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2442,AFC Crab Shredded CS16,CS16,16,7,6,Unit,6
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2466,Real Crab   (5) 25lb/CS,CS25,25,8,0,Unit,0
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2625,Fish Roe Masago 0.44 lbs  30pk/cs,CS30,30,9,1,Unit,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2630,Tobiko Red  12/1.1 lbs/CS,CS12,12,10,1,Unit,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2672,Seabreeze Salad  24/1.1  LBS/CS,CS24,24,11,1,Unit,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2810,Grilled Dumpling Shrimp 30/CS,CS30,30,12,1,Unit,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2819,Pre Fried Spring Roll 200pc/CS,CS,1,13,2,Unit,2
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2821,Pork Shumai 108pc/CS,CS,1,14,3,Unit,3
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,16427,1,Unit,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,2865,INARI PACK 30 pc 20/CS,CS20,20,15,1,Unit,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3210,Ginger B 20LB,EACH,1,16,4,Unit,4
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3256,Vinegar  H-100 Natural 5.28gal,CS,1,19,6,Unit,6
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3235,Soy Sauce L/S 1000 pc,CS,1,18,6,Unit,6
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5125,AFC H1 Heart Cont Body 20 PC,PK,1,29,15,Each,15
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5130,AFC H1 Heart Lid 20 PC,PK,1,30,15,Each,15
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3280,Tapioca (Spring Roll Wrap) Paper 50pc,CS10,10,21,2,Unit,2
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3418,Sweet  Chili SA 200,CS,1,23,2,Unit,2
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3655,Tofu Miso Soup 24/CS,CS,1,28,1,Unit,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5199,AFC-40 Lid Pack,CS16,16,38,1,Each,16
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5195,AFC-40 Blue Body Pack,CS16,16,37,1,Each,16
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5190,AFC-30 Lid Pack,CS16,16,36,2,Each,32
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5185,AFC-30 Blue Body Pack,CS16,16,35,2,Each,32
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5170,AFC-5 Lid Pack,PK,1,34,8,Each,8
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5165,AFC-5 Blue Body Pack,PK,1,33,8,Each,8
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5160,AFC-4 Lid  Pack,CS24,24,32,1,Each,24
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,5155,AFC-4 Blue Body Pack,CS24,24,31,1,Each,24
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3215,Wasabi 2.2lb,CS16,16,17,1,Each,16
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3265,Sesame Seeds 5LB,BAG,1,20,2,Each,2
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3415,Hot Garlic Sauce,BOT,1,22,2,,2
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3427,Sriracha L 28oz,CS12,12,24,2,Each,24
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3635,Retail Sushi Seaweed 50pk,CS,1,27,1,Unit,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3605,Sushi Gari BOT,CS12,12,25,4,Unit,4
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,3610,R Sesame 4oz,CS12,12,26,1,Unit,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,6110,Baran Box 1000 pcs,PK,1,39,6,Each,6
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,8182,Absorbent Pad  1 000pc,BOX,1,42,1,Each,1
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,6208,Thermo Vertical Blue #3,CS16,16,40,2,Each,32
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,6606,Date Gun Label "Sell-By",ROLL,1,41,10,Each,10
122920-J STK,A376540,12/23/2020,FM-656,Fred Meyer  656,2300 Abbott Rd.,,Anchorage,AK,99507,907-365-2000,No comment,D-021,415-539-5586,8184,Disposable Pastry Bag,EACH,1,43,1,Each,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2201,Amberjack (Yellowtail)  11 lbs,CS11,11,1,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2209,Tuna C-Tatakimi 22lbs,CS22,22,2,3,Unit,3
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2210,MSC Tuna A,CS22,22,3,3,Unit,3
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2211,MSC Albacore 22,CS,1,4,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2406,Shrimp Tray Vannamei 20tray/CS,CS20,20,5,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2418,Tempura Shrimp 10Pc 15tray/CS,CS15,15,6,2,Unit,2
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,7,2,Unit,2
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2440,Crab Stick Imi  H.G. CS16,CS16,16,8,3,Unit,3
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2442,AFC Crab Shredded CS16,CS16,16,9,3,Unit,3
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2606,Natural Tempura Crispy 6bag/CS,CS6,6,10,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2625,Fish Roe Masago 0.44 lbs  30pk/cs,CS30,30,11,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2630,Tobiko Red  12/1.1 lbs/CS,CS12,12,12,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2672,Seabreeze Salad  24/1.1  LBS/CS,CS24,24,13,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2678,Calamari Salad  24/1.1 lbs/CS,CS24,24,14,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2810,Grilled Dumpling Shrimp 30/CS,CS30,30,15,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2819,Pre Fried Spring Roll 200pc/CS,CS,1,16,2,Unit,2
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2821,Pork Shumai 108pc/CS,CS,1,17,2,Unit,2
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2831,Crispy Chicken (Karaage) 30#/CS,CS,1,18,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2836,#3 Teriyaki Chicken OH,CS,1,19,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,16512,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,2865,INARI PACK 30 pc 20/CS,CS20,20,20,1,Unit,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,3210,Ginger B 20LB,EACH,1,21,3,Unit,3
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,6629,Chef Special Sticker Red 250,ROLL,1,81,1,Each,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8144,Tweezer,EACH,1,88,1,Each,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8146,Benriner,EACH,1,89,1,Each,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8154,Blue Sheet,EACH,1,91,2,Each,2
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8176,Seal Wrap 18,EACH,1,93,1,Each,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8308,Water Base Frame Bundle Set,EACH,1,97,1,,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8504,Sesame Shaker,EACH,1,100,2,Each,2
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8516,Menu Holder,EACH,1,101,1,Each,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8520,Fish Container Body,EACH,1,102,6,Each,6
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8524,Fish Container Top,EACH,1,103,12,Each,12
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8528,Food Container (S) Body,EACH,1,104,6,Each,6
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8532,Food Cont (S) Lid,EACH,1,105,6,Each,6
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8536,Food Cont (L) BD,EACH,1,106,6,Each,6
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8540,Food Cont (L) LD,EACH,1,107,12,Each,12
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8544,Food Cont (XL) BD,EACH,1,108,3,Each,3
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8548,Food Cont (XL) LD,EACH,1,109,3,Each,3
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8552,S Rice Box Body,EACH,1,110,2,Each,2
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8556,S Rice Box Lid,EACH,1,111,2,Each,2
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8560,Rice Mix Box,EACH,1,112,2,Each,2
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8568,Rice Bin,EACH,1,114,1,Each,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8572,Rice Scoop,EACH,1,115,1,Each,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8584,Measure Cup 1qt,EACH,1,117,1,Each,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8588,Sauce Bottle,EACH,1,118,6,Each,6
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,8721,Tablet Bundle 1 WTP,EACH,1,122,1,,1
122920-J STK,A376548,12/23/2020,ALB3419,Albertson 3419,17520 SR  Southeast,,Snohomish,WA,98296,--,No comment,Z-008,310-604-3200,3245,PREMIUM RICE 40 lbs,BAG,1,25,10,Unit,10
