BatchId,OrderNo,DocDate,CustomerId,CustomerName,Address1,Address2,City,ST,Zip,Phone,Comment,FCID,FCPhone,ItemNo,ItemDesc,UOM,UOMQty,LineSeq,OrderQty,Unit/Each,PickQty
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5827,COP-18 Poke Bowl  Body Pk,PK,1,32,5,Each,5
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5829,COP-18 Poke Bowl  Lid  Pk,PK,1,33,5,Each,5
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5645,SF-55 White Bowl Body 50pc,CS12,12,30,1,Each,12
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,5646,SF-55 Bowl Lid 50pc,CS12,12,31,1,Each,12
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,6120,Chopstick 100PR,PK,1,34,15,Each,15
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,6208,Thermo Vertical Blue #3,CS16,16,35,1,Each,16
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,8162,Buffer Solution,SET,2,38,1,Each,2
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,6296,$5 Red Sticker,ROLL,1,36,4,Each,4
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,6676,Hot Bowl Sell By Stickers,ROLL,1,37,1,Each,1
LANTER 121720,A376137,12/16/2020,HT-087,Harris Teeter   87,620 Long Point Rd.,,Mt. Pleasant,SC,29464,843-856-4631,No comment,O-952,269-339-4525,8904,Chef Coat White Small,EACH,1,39,1,Each,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2204,Tuna-A   (22),CS22,22,1,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2209,Tuna C-Tatakimi 22lbs,CS22,22,2,5,Unit,5
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2237,ASC Atlantic Salmon,CS22,22,3,3,Unit,3
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2418,Tempura Shrimp 10Pc 15tray/CS,CS15,15,4,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2440,Crab Stick Imi  H.G. CS16,CS16,16,5,6,Unit,6
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2442,AFC Crab Shredded CS16,CS16,16,6,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2672,Seabreeze Salad  24/1.1  LBS/CS,CS24,24,7,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2810,Grilled Dumpling Shrimp 30/CS,CS30,30,8,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2831,Crispy Chicken (Karaage) 30#/CS,CS,1,9,16,Unit,16
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,58,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3210,Ginger B 20LB,EACH,1,10,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,6304,Warm Up Microwave Sticker,ROLL,1,63,1,,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3245,PREMIUM RICE 40 lbs,BAG,1,14,8,Unit,8
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3246,AFC Brown Rice  40#,BAG,1,15,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3256,Vinegar  H-100 Natural 5.28gal,CS,1,16,6,Unit,6
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3220,Seaweed Nori 200 1/2SH,CS40,40,12,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3235,Soy Sauce L/S 1000 pc,CS,1,13,10,Unit,10
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3290,Fried Onions 10/1kg,CS10,10,18,2,Unit,2
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3404,Sushi Sauce Case  4/gal,CS4,4,19,1,Unit,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3433,**AFC Orange Sauce,CS,1,20,4,Unit,4
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3435,**AFC Sesame Sauce,CS,1,21,4,Unit,4
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5199,AFC-40 Lid Pack,CS16,16,31,1,Each,16
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5195,AFC-40 Blue Body Pack,CS16,16,30,1,Each,16
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5190,AFC-30 Lid Pack,CS16,16,29,1,Each,16
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5185,AFC-30 Blue Body Pack,CS16,16,28,1,Each,16
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5170,AFC-5 Lid Pack,CS24,24,27,2,Each,48
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5165,AFC-5 Blue Body Pack,CS24,24,26,2,Each,48
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5160,AFC-4 Lid  Pack,CS24,24,25,3,Each,72
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5155,AFC-4 Blue Body Pack,CS24,24,24,3,Each,72
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3215,Wasabi 2.2lb,CS16,16,11,1,Each,16
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,3265,Sesame Seeds 5LB,BAG,1,17,5,Each,5
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5145,AFC-16 Clear Body,PK,1,22,6,Each,6
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5150,AFC-16 Lid  Pack,PK,1,23,6,Each,6
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5412,AFC-18 White Body,PK,1,32,5,Each,5
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5416,AFC-18 Lid  50 pcs,PK,1,33,5,Each,5
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5827,COP-18 Poke Bowl  Body Pk,PK,1,34,6,Each,6
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,5829,COP-18 Poke Bowl  Lid  Pk,PK,1,35,5,Each,5
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,6120,Chopstick 100PR,CS32,32,36,1,Each,32
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,6208,Thermo Vertical Blue #3,CS16,16,37,2,Each,32
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,8162,Buffer Solution,SET,2,41,1,Each,2
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,6296,$5 Red Sticker,ROLL,1,38,8,Each,8
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,6297,$5 Barcode Sticker,EACH,1,39,5,Each,5
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,6606,Date Gun Label "Sell-By",ROLL,1,40,10,Each,10
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,8755,Rice Cooker,EACH,1,42,1,Each,1
LANTER 121720,A376147,12/16/2020,HT-330,Harris Teeter 330,1151 Tryon Village Dr,,Cary,NC,27518,919-233-3476,No comment,BB-716,919-594-0111,8954,Apron Black,EACH,1,43,1,Each,1
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,2204,Tuna-A   (22),CS22,22,1,1,Unit,1
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,2209,Tuna C-Tatakimi 22lbs,CS22,22,2,4,Unit,4
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,2237,ASC Atlantic Salmon,CS22,22,3,4,Unit,4
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,4,3,Unit,3
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,2630,Tobiko Red  12/1.1 lbs/CS,CS12,12,5,1,Unit,1
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,2810,Grilled Dumpling Shrimp 30/CS,CS30,30,6,2,Unit,2
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,2831,Crispy Chicken (Karaage) 30#/CS,CS,1,7,5,Unit,5
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,43,1,Unit,1
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,6304,Warm Up Microwave Sticker,ROLL,1,48,1,,1
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,3220,Seaweed Nori 200 1/2SH,CS40,40,9,1,Unit,1
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,3290,Fried Onions 10/1kg,CS10,10,11,3,Unit,3
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,3404,Sushi Sauce Case  4/gal,CS4,4,12,1,Unit,1
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,3433,**AFC Orange Sauce,CS,1,13,2,Unit,2
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,3435,**AFC Sesame Sauce,CS,1,14,2,Unit,2
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,3443,**Classic Teriyaki Sauce 12 bag/1kg,CS12,12,15,2,Unit,2
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,5190,AFC-30 Lid Pack,CS16,16,22,2,Each,32
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,5185,AFC-30 Blue Body Pack,CS16,16,21,2,Each,32
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,5180,AFC-20 Lid  Pack,CS16,16,20,2,Each,32
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,5175,AFC-20 Blue Body Pack,CS16,16,19,2,Each,32
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,5170,AFC-5 Lid Pack,CS24,24,18,2,Each,48
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,5165,AFC-5 Blue Body Pack,CS24,24,17,2,Each,48
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,3215,Wasabi 2.2lb,CS16,16,8,1,Each,16
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,3265,Sesame Seeds 5LB,BAG,1,10,5,Each,5
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,3615,Grated Wasabi,CS20,20,16,2,Unit,2
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,5645,SF-55 White Bowl Body 50pc,CS12,12,23,2,Each,24
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,5646,SF-55 Bowl Lid 50pc,CS12,12,24,2,Each,24
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,6120,Chopstick 100PR,PK,1,25,30,Each,30
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,6208,Thermo Vertical Blue #3,CS16,16,26,2,Each,32
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,6606,Date Gun Label "Sell-By",ROLL,1,27,6,Each,6
LANTER 121720,A376153,12/16/2020,HT-021,Harris Teeter   21,501 Oberlin Rd.,,Raleigh,NC,27605,919-828-9216,No comment,BB-708,919-594-2818,6666,Brown Rice Sticker Clear,EACH,1,28,2,Each,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,2204,Tuna-A   (22),CS22,22,1,3,Unit,3
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,2209,Tuna C-Tatakimi 22lbs,CS22,22,2,2,Unit,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,2237,ASC Atlantic Salmon,CS22,22,3,2,Unit,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,2406,Shrimp Tray Vannamei 20tray/CS,CS20,20,4,2,Unit,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,2418,Tempura Shrimp 10Pc 15tray/CS,CS15,15,5,2,Unit,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,2436,Baby Shrimp 5 lbs 4bag/CS,CS4,4,6,3,Unit,3
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,2440,Crab Stick Imi  H.G. CS16,CS16,16,7,7,Unit,7
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,2442,AFC Crab Shredded CS16,CS16,16,8,3,Unit,3
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,2837,Chicken Skewers (Yakitori) 20bags/cs,CS,1,49,1,Unit,1
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3210,Ginger B 20LB,EACH,1,9,2,Unit,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,6304,Warm Up Microwave Sticker,ROLL,1,54,1,,1
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3245,PREMIUM RICE 40 lbs,BAG,1,13,2,Unit,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3246,AFC Brown Rice  40#,BAG,1,14,1,Unit,1
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3256,Vinegar  H-100 Natural 5.28gal,CS,1,15,2,Unit,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3220,Seaweed Nori 200 1/2SH,CS40,40,11,1,Unit,1
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3235,Soy Sauce L/S 1000 pc,CS,1,12,5,Unit,5
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3280,Tapioca (Spring Roll Wrap) Paper 50pc,CS10,10,17,1,Unit,1
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3290,Fried Onions 10/1kg,CS10,10,18,1,Unit,1
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3418,Sweet  Chili SA 200,CS,1,19,1,Unit,1
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,5190,AFC-30 Lid Pack,CS16,16,27,1,Each,16
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,5185,AFC-30 Blue Body Pack,CS16,16,26,1,Each,16
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,5170,AFC-5 Lid Pack,PK,1,25,4,Each,4
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,5160,AFC-4 Lid  Pack,CS24,24,24,2,Each,48
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,5155,AFC-4 Blue Body Pack,CS24,24,23,2,Each,48
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3215,Wasabi 2.2lb,CS16,16,10,1,Each,16
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3265,Sesame Seeds 5LB,BAG,1,16,1,Each,1
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3424,Spicy Sesame Oil,BOT,1,20,1,Each,1
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3605,Sushi Gari BOT,CS12,12,21,2,Unit,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,3610,R Sesame 4oz,CS12,12,22,2,Unit,2
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,5412,AFC-18 White Body,PK,1,28,4,Each,4
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,5416,AFC-18 Lid  50 pcs,PK,1,29,4,Each,4
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,5827,COP-18 Poke Bowl  Body Pk,CS12,12,30,1,Each,12
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,5829,COP-18 Poke Bowl  Lid  Pk,CS12,12,31,1,Each,12
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,6120,Chopstick 100PR,PK,1,32,5,Each,5
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,6208,Thermo Vertical Blue #3,CS16,16,33,1,Each,16
LANTER 121720,A376166,12/16/2020,HT-342,Harris Teeter 342,1605 New Garden Rd.,,Greensboro,NC,27410,336-855-9095,No comment,T-339,718-288-5527,6606,Date Gun Label "Sell-By",ROLL,1,34,8,Each,8
